"user_id","yrsLessons"
43837,"4-6 years"
43843,"1-2 years"
43849,"More than 10 years"
43855,"2-4 years"
43867,"1-2 years"
43869,"4-6 years"
43873,"2-4 years"
43882,"2-4 years"
43884,"6-10 years"
43889,"More than 10 years"
43896,"4-6 years"
43899,"6-10 years"
43900,"4-6 years"
43909,"More than 10 years"
43911,"6-10 years"
43914,"6-10 years"
43918,"6-10 years"
43919,"More than 10 years"
43925,"6-10 years"
43927,"Less than a year"
43931,"4-6 years"
43938,"Less than a year"
43939,"1-2 years"
43940,"2-4 years"
43942,"6-10 years"
43953,"6-10 years"
43960,"More than 10 years"
43965,"6-10 years"
43967,"2-4 years"
43976,"4-6 years"
43985,"More than 10 years"
43987,"6-10 years"
43989,"Less than a year"
43999,"1-2 years"
44000,"1-2 years"
44001,"4-6 years"
44002,"Less than a year"
44004,"4-6 years"
44005,"More than 10 years"
44018,"4-6 years"
44020,"2-4 years"
44030,"4-6 years"
44037,"1-2 years"
44040,"2-4 years"
44051,"6-10 years"
44054,"4-6 years"
44058,"2-4 years"
44059,"More than 10 years"
44065,"2-4 years"
44066,"Less than a year"
44072,"4-6 years"
44083,"2-4 years"
44087,"4-6 years"
44088,"Less than a year"
44089,"2-4 years"
44096,"4-6 years"
44103,"6-10 years"
44111,"2-4 years"
44114,"4-6 years"
44117,"4-6 years"
44119,"2-4 years"
44121,"6-10 years"
44130,"1-2 years"
44139,"6-10 years"
44140,"2-4 years"
44144,"1-2 years"
44145,"4-6 years"
44146,"4-6 years"
44153,"2-4 years"
44166,"1-2 years"
44190,"4-6 years"
44208,"More than 10 years"
44217,"1-2 years"
44218,"1-2 years"
44219,"6-10 years"
44220,"More than 10 years"
44225,"2-4 years"
44228,"6-10 years"
44231,"Less than a year"
44232,"2-4 years"
44239,"4-6 years"
44243,"2-4 years"
44262,"4-6 years"
44267,"1-2 years"
44272,"4-6 years"
44277,"1-2 years"
44278,"2-4 years"
44282,"4-6 years"
44294,"1-2 years"
44302,"More than 10 years"
44304,"1-2 years"
44305,"Less than a year"
44324,"4-6 years"
44328,"More than 10 years"
44365,"1-2 years"
44382,"More than 10 years"
44393,"2-4 years"
44394,"6-10 years"
44395,"Less than a year"
44396,"2-4 years"
44403,"2-4 years"
44418,"More than 10 years"
44427,"1-2 years"
44435,"6-10 years"
44446,"1-2 years"
44452,"Less than a year"
44459,"1-2 years"
44462,"1-2 years"
44470,"1-2 years"
44473,"6-10 years"
44474,"More than 10 years"
44476,"1-2 years"
44481,"1-2 years"
44484,"4-6 years"
44491,"6-10 years"
44494,"6-10 years"
44496,"4-6 years"
44498,"Less than a year"
44508,"More than 10 years"
44514,"More than 10 years"
44521,"More than 10 years"
44523,"6-10 years"
44528,"6-10 years"
44529,"6-10 years"
44535,"4-6 years"
44541,"2-4 years"
44547,"1-2 years"
44556,"4-6 years"
44557,"1-2 years"
44559,"2-4 years"
44562,"Less than a year"
44566,"2-4 years"
44568,"1-2 years"
44573,"More than 10 years"
44575,"6-10 years"
44582,"4-6 years"
44590,"1-2 years"
44591,"1-2 years"
44593,"Less than a year"
44597,"6-10 years"
44599,"4-6 years"
44607,"Less than a year"
44611,"2-4 years"
44614,"6-10 years"
44617,"1-2 years"
44624,"More than 10 years"
44632,"2-4 years"
44635,"2-4 years"
44636,"6-10 years"
44637,"1-2 years"
44642,"More than 10 years"
44645,"More than 10 years"
44654,"4-6 years"
44659,"6-10 years"
44664,"2-4 years"
44666,"6-10 years"
44676,"2-4 years"
44677,"2-4 years"
44679,"6-10 years"
44686,"More than 10 years"
44689,"4-6 years"
44691,"6-10 years"
44693,"More than 10 years"
44703,"Less than a year"
44705,"4-6 years"
44708,"4-6 years"
44717,"2-4 years"
44721,"4-6 years"
44732,"4-6 years"
44742,"2-4 years"
44757,"6-10 years"
44760,"More than 10 years"
44764,"4-6 years"
44774,"More than 10 years"
44791,"1-2 years"
44792,"2-4 years"
44793,"More than 10 years"
44807,"2-4 years"
44812,"6-10 years"
44816,"More than 10 years"
44820,"Less than a year"
44822,"4-6 years"
44832,"6-10 years"
44840,"1-2 years"
44846,"6-10 years"
44850,"Less than a year"
44852,"1-2 years"
44854,"1-2 years"
44855,"1-2 years"
44860,"4-6 years"
44870,"More than 10 years"
44873,"More than 10 years"
44878,"2-4 years"
44882,"2-4 years"
44885,"2-4 years"
44887,"6-10 years"
44888,"More than 10 years"
44891,"4-6 years"
44904,"More than 10 years"
44923,"1-2 years"
44926,"1-2 years"
44935,"More than 10 years"
44936,"1-2 years"
44960,"4-6 years"
44963,"More than 10 years"
44964,"1-2 years"
44973,"1-2 years"
44978,"2-4 years"
44984,"2-4 years"
44990,"4-6 years"
44991,"Less than a year"
44996,"6-10 years"
45005,"4-6 years"
45012,"Less than a year"
45020,"1-2 years"
45022,"More than 10 years"
45030,"Less than a year"
45034,"2-4 years"
45035,"4-6 years"
45040,"2-4 years"
45042,"2-4 years"
45043,"2-4 years"
45049,"1-2 years"
45053,"2-4 years"
45067,"1-2 years"
45069,"More than 10 years"
45073,"More than 10 years"
45080,"1-2 years"
45105,"1-2 years"
45107,"1-2 years"
45116,"2-4 years"
45120,"4-6 years"
45127,"6-10 years"
45134,"2-4 years"
45136,"6-10 years"
45137,"4-6 years"
45163,"More than 10 years"
45166,"2-4 years"
45167,"2-4 years"
45168,"Less than a year"
45170,"4-6 years"
45172,"6-10 years"
45187,"4-6 years"
45198,"6-10 years"
45208,"1-2 years"
45212,"Less than a year"
45214,"4-6 years"
45218,"2-4 years"
45223,"More than 10 years"
45238,"More than 10 years"
45241,"4-6 years"
45248,"1-2 years"
45250,"2-4 years"
45253,"6-10 years"
45266,"1-2 years"
45267,"1-2 years"
45272,"2-4 years"
45284,"6-10 years"
45286,"2-4 years"
45287,"Less than a year"
45301,"6-10 years"
45302,"4-6 years"
45315,"6-10 years"
45330,"Less than a year"
45333,"1-2 years"
45346,"2-4 years"
45348,"2-4 years"
45349,"2-4 years"
45350,"2-4 years"
45352,"2-4 years"
45356,"6-10 years"
45361,"1-2 years"
45364,"2-4 years"
45378,"1-2 years"
45380,"More than 10 years"
45386,"6-10 years"
45392,"Less than a year"
45401,"6-10 years"
45402,"4-6 years"
45409,"6-10 years"
45410,"4-6 years"
45417,"2-4 years"
45422,"2-4 years"
45429,"6-10 years"
45432,"4-6 years"
45436,"More than 10 years"
45466,"2-4 years"
45468,"6-10 years"
45472,"4-6 years"
45476,"6-10 years"
45479,"1-2 years"
45481,"1-2 years"
45484,"2-4 years"
45494,"1-2 years"
45496,"4-6 years"
45506,"1-2 years"
45513,"6-10 years"
45516,"2-4 years"
45517,"2-4 years"
45532,"2-4 years"
45533,"4-6 years"
45537,"4-6 years"
45556,"1-2 years"
45557,"2-4 years"
45562,"2-4 years"
45568,"More than 10 years"
45569,"More than 10 years"
45578,"2-4 years"
45580,"2-4 years"
45588,"Less than a year"
45600,"1-2 years"
45607,"6-10 years"
45611,"2-4 years"
45626,"4-6 years"
45634,"2-4 years"
45641,"4-6 years"
45662,"1-2 years"
45663,"1-2 years"
45664,"4-6 years"
45673,"1-2 years"
45675,"2-4 years"
45676,"4-6 years"
45686,"6-10 years"
45695,"2-4 years"
45698,"1-2 years"
45705,"4-6 years"
45710,"1-2 years"
45715,"Less than a year"
45718,"4-6 years"
45720,"4-6 years"
45722,"1-2 years"
45748,"Less than a year"
45766,"Less than a year"
45770,"6-10 years"
45778,"4-6 years"
45779,"2-4 years"
45782,"4-6 years"
45783,"6-10 years"
45788,"4-6 years"
45789,"1-2 years"
45798,"2-4 years"
45799,"6-10 years"
45825,"6-10 years"
45827,"More than 10 years"
45831,"More than 10 years"
45846,"6-10 years"
45852,"6-10 years"
45853,"6-10 years"
45855,"1-2 years"
45859,"2-4 years"
45862,"2-4 years"
45863,"4-6 years"
45867,"More than 10 years"
45868,"2-4 years"
45871,"2-4 years"
45872,"2-4 years"
45877,"1-2 years"
45880,"1-2 years"
45888,"4-6 years"
45893,"2-4 years"
45897,"2-4 years"
45905,"2-4 years"
45911,"1-2 years"
45920,"1-2 years"
45924,"4-6 years"
45927,"2-4 years"
45933,"6-10 years"
45941,"2-4 years"
45944,"2-4 years"
45949,"1-2 years"
45961,"Less than a year"
45965,"6-10 years"
45967,"4-6 years"
45971,"4-6 years"
45986,"2-4 years"
45991,"Less than a year"
45992,"4-6 years"
45997,"1-2 years"
46004,"2-4 years"
46007,"Less than a year"
46008,"6-10 years"
46011,"More than 10 years"
46029,"4-6 years"
46031,"6-10 years"
46033,"2-4 years"
46044,"6-10 years"
46053,"6-10 years"
46057,"1-2 years"
46058,"More than 10 years"
46061,"Less than a year"
46066,"2-4 years"
46073,"More than 10 years"
46074,"Less than a year"
46084,"2-4 years"
46091,"More than 10 years"
46092,"6-10 years"
46102,"More than 10 years"
46112,"2-4 years"
46113,"More than 10 years"
46114,"4-6 years"
46124,"6-10 years"
46130,"More than 10 years"
46133,"2-4 years"
46135,"1-2 years"
46140,"2-4 years"
46141,"4-6 years"
46145,"1-2 years"
46158,"Less than a year"
46164,"1-2 years"
46165,"6-10 years"
46171,"Less than a year"
46174,"2-4 years"
46176,"4-6 years"
46181,"1-2 years"
46182,"4-6 years"
46195,"2-4 years"
46199,"6-10 years"
46205,"4-6 years"
46209,"4-6 years"
46217,"6-10 years"
46220,"More than 10 years"
46221,"2-4 years"
46225,"1-2 years"
46227,"2-4 years"
46230,"2-4 years"
46232,"4-6 years"
46236,"Less than a year"
46237,"4-6 years"
46238,"More than 10 years"
46249,"4-6 years"
46251,"1-2 years"
46270,"4-6 years"
46274,"4-6 years"
46276,"1-2 years"
46279,"More than 10 years"
46281,"More than 10 years"
46283,"1-2 years"
46298,"1-2 years"
46300,"1-2 years"
46310,"More than 10 years"
46312,"6-10 years"
46316,"2-4 years"
46330,"1-2 years"
46335,"More than 10 years"
46353,"1-2 years"
46360,"More than 10 years"
46369,"2-4 years"
46372,"1-2 years"
46374,"Less than a year"
46388,"1-2 years"
46391,"4-6 years"
46392,"6-10 years"
46396,"Less than a year"
46402,"4-6 years"
46411,"4-6 years"
46419,"4-6 years"
46428,"4-6 years"
46432,"2-4 years"
46437,"More than 10 years"
46439,"1-2 years"
46443,"Less than a year"
46448,"Less than a year"
46450,"4-6 years"
46454,"6-10 years"
46468,"1-2 years"
46474,"More than 10 years"
46475,"1-2 years"
46482,"1-2 years"
46485,"6-10 years"
46487,"2-4 years"
46488,"1-2 years"
46489,"1-2 years"
46498,"6-10 years"
46500,"More than 10 years"
46502,"4-6 years"
46506,"1-2 years"
46507,"Less than a year"
46511,"4-6 years"
46519,"2-4 years"
46520,"2-4 years"
46533,"Less than a year"
46538,"More than 10 years"
46547,"6-10 years"
46552,"6-10 years"
46555,"2-4 years"
46558,"1-2 years"
46565,"2-4 years"
46566,"6-10 years"
46570,"6-10 years"
46579,"2-4 years"
46588,"6-10 years"
46592,"2-4 years"
46593,"6-10 years"
46595,"4-6 years"
46602,"6-10 years"
46612,"Less than a year"
46613,"2-4 years"
46617,"Less than a year"
46625,"Less than a year"
46630,"1-2 years"
46635,"4-6 years"
46653,"1-2 years"
46657,"6-10 years"
46658,"2-4 years"
46675,"More than 10 years"
46681,"4-6 years"
46688,"2-4 years"
46696,"6-10 years"
46707,"6-10 years"
46713,"2-4 years"
46723,"6-10 years"
46729,"4-6 years"
46735,"More than 10 years"
46736,"Less than a year"
46760,"2-4 years"
46762,"4-6 years"
46763,"1-2 years"
46774,"More than 10 years"
46775,"1-2 years"
46780,"2-4 years"
46783,"4-6 years"
46787,"1-2 years"
46789,"2-4 years"
46808,"1-2 years"
46824,"6-10 years"
46828,"4-6 years"
46829,"2-4 years"
46833,"4-6 years"
46835,"6-10 years"
46836,"6-10 years"
46838,"Less than a year"
46839,"4-6 years"
46845,"2-4 years"
46847,"1-2 years"
46852,"4-6 years"
46856,"2-4 years"
46859,"Less than a year"
46876,"Less than a year"
46883,"4-6 years"
46889,"6-10 years"
46890,"6-10 years"
46894,"2-4 years"
46909,"4-6 years"
46911,"4-6 years"
46920,"1-2 years"
46921,"1-2 years"
46922,"4-6 years"
46926,"1-2 years"
46932,"1-2 years"
46942,"1-2 years"
46950,"6-10 years"
46951,"2-4 years"
46956,"2-4 years"
46957,"More than 10 years"
46963,"More than 10 years"
46964,"6-10 years"
46985,"2-4 years"
46991,"2-4 years"
47003,"2-4 years"
47007,"Less than a year"
47025,"Less than a year"
47036,"4-6 years"
47042,"4-6 years"
47051,"1-2 years"
47053,"1-2 years"
47055,"More than 10 years"
47058,"1-2 years"
47060,"2-4 years"
47066,"4-6 years"
47071,"4-6 years"
47073,"1-2 years"
47080,"Less than a year"
47089,"1-2 years"
47094,"4-6 years"
47099,"1-2 years"
47101,"4-6 years"
47110,"4-6 years"
47115,"4-6 years"
47117,"2-4 years"
47122,"4-6 years"
47130,"6-10 years"
47131,"6-10 years"
47132,"2-4 years"
47136,"1-2 years"
47137,"1-2 years"
47145,"2-4 years"
47154,"1-2 years"
47155,"6-10 years"
47158,"6-10 years"
47159,"2-4 years"
47166,"6-10 years"
47167,"1-2 years"
47171,"More than 10 years"
47200,"6-10 years"
47202,"4-6 years"
47203,"More than 10 years"
47224,"More than 10 years"
47229,"4-6 years"
47233,"4-6 years"
47238,"2-4 years"
47244,"4-6 years"
47245,"4-6 years"
47249,"4-6 years"
47257,"4-6 years"
47258,"4-6 years"
47259,"2-4 years"
47272,"6-10 years"
47277,"4-6 years"
47280,"More than 10 years"
47288,"4-6 years"
47300,"Less than a year"
47303,"Less than a year"
47310,"2-4 years"
47316,"2-4 years"
47323,"1-2 years"
47328,"More than 10 years"
47338,"2-4 years"
47351,"1-2 years"
47356,"4-6 years"
47360,"4-6 years"
47384,"4-6 years"
47387,"2-4 years"
47397,"6-10 years"
47399,"2-4 years"
47401,"6-10 years"
47404,"More than 10 years"
47411,"Less than a year"
47412,"Less than a year"
47416,"2-4 years"
47426,"6-10 years"
47441,"4-6 years"
47442,"4-6 years"
47446,"More than 10 years"
47448,"4-6 years"
47453,"More than 10 years"
47460,"6-10 years"
47470,"6-10 years"
47472,"1-2 years"
47473,"More than 10 years"
47479,"6-10 years"
47483,"Less than a year"
47485,"6-10 years"
47497,"6-10 years"
47502,"1-2 years"
47505,"6-10 years"
47511,"4-6 years"
47513,"4-6 years"
47514,"1-2 years"
47531,"6-10 years"
47545,"6-10 years"
47546,"More than 10 years"
47549,"6-10 years"
47550,"1-2 years"
47551,"4-6 years"
47557,"4-6 years"
47562,"1-2 years"
47580,"2-4 years"
47587,"6-10 years"
47590,"6-10 years"
47596,"1-2 years"
47605,"1-2 years"
47607,"More than 10 years"
47612,"Less than a year"
47614,"4-6 years"
47616,"2-4 years"
47619,"6-10 years"
47630,"2-4 years"
47633,"2-4 years"
47634,"1-2 years"
47638,"6-10 years"
47641,"More than 10 years"
47646,"1-2 years"
47658,"Less than a year"
47660,"2-4 years"
47661,"2-4 years"
47664,"4-6 years"
47669,"More than 10 years"
47676,"6-10 years"
47678,"More than 10 years"
47679,"4-6 years"
47684,"2-4 years"
47701,"6-10 years"
47705,"2-4 years"
47706,"2-4 years"
47708,"4-6 years"
47709,"2-4 years"
47717,"2-4 years"
47722,"6-10 years"
47728,"1-2 years"
47733,"2-4 years"
47735,"2-4 years"
47741,"2-4 years"
47744,"6-10 years"
47745,"1-2 years"
47754,"2-4 years"
47755,"6-10 years"
47761,"2-4 years"
47764,"6-10 years"
47774,"6-10 years"
47787,"4-6 years"
47791,"2-4 years"
47792,"4-6 years"
47794,"Less than a year"
47803,"More than 10 years"
47811,"Less than a year"
47813,"1-2 years"
47818,"4-6 years"
47819,"6-10 years"
47828,"More than 10 years"
47831,"6-10 years"
47834,"More than 10 years"
47838,"Less than a year"
47840,"Less than a year"
47857,"More than 10 years"
47868,"1-2 years"
47876,"2-4 years"
47878,"2-4 years"
47883,"4-6 years"
47893,"4-6 years"
47898,"More than 10 years"
47905,"2-4 years"
47913,"Less than a year"
47917,"4-6 years"
47923,"More than 10 years"
47924,"4-6 years"
47926,"4-6 years"
47927,"4-6 years"
47930,"More than 10 years"
47932,"4-6 years"
47936,"4-6 years"
47938,"2-4 years"
47942,"6-10 years"
47946,"2-4 years"
47953,"1-2 years"
47955,"2-4 years"
47963,"4-6 years"
47964,"6-10 years"
47973,"4-6 years"
47980,"4-6 years"
48003,"Less than a year"
48010,"6-10 years"
48011,"4-6 years"
48015,"6-10 years"
48025,"4-6 years"
48028,"2-4 years"
48035,"Less than a year"
48036,"More than 10 years"
48038,"4-6 years"
48040,"4-6 years"
48044,"2-4 years"
48047,"2-4 years"
48056,"4-6 years"
48061,"2-4 years"
48070,"Less than a year"
48072,"6-10 years"
48076,"6-10 years"
48083,"4-6 years"
48093,"1-2 years"
48095,"6-10 years"
48099,"More than 10 years"
48106,"6-10 years"
48109,"Less than a year"
48114,"2-4 years"
48115,"Less than a year"
48116,"4-6 years"
48121,"1-2 years"
48123,"4-6 years"
48129,"1-2 years"
48130,"2-4 years"
48131,"2-4 years"
48136,"More than 10 years"
48142,"4-6 years"
48155,"More than 10 years"
48160,"1-2 years"
48169,"More than 10 years"
48178,"6-10 years"
48179,"6-10 years"
48182,"4-6 years"
48183,"6-10 years"
48188,"6-10 years"
48192,"6-10 years"
48194,"4-6 years"
48197,"2-4 years"
48198,"2-4 years"
48200,"2-4 years"
48205,"1-2 years"
48207,"4-6 years"
48210,"More than 10 years"
48219,"1-2 years"
48220,"1-2 years"
48223,"1-2 years"
48232,"1-2 years"
48244,"More than 10 years"
48253,"1-2 years"
48255,"1-2 years"
48257,"1-2 years"
48261,"4-6 years"
48268,"Less than a year"
48274,"4-6 years"
48276,"More than 10 years"
48292,"2-4 years"
48294,"More than 10 years"
48295,"4-6 years"
48303,"6-10 years"
48304,"2-4 years"
48306,"6-10 years"
48320,"1-2 years"
48326,"1-2 years"
48330,"1-2 years"
48337,"More than 10 years"
48343,"4-6 years"
48351,"More than 10 years"
48382,"4-6 years"
48386,"1-2 years"
48387,"More than 10 years"
48395,"More than 10 years"
48396,"More than 10 years"
48397,"More than 10 years"
48400,"6-10 years"
48401,"1-2 years"
48413,"More than 10 years"
48419,"6-10 years"
48432,"1-2 years"
48434,"1-2 years"
48438,"6-10 years"
48441,"4-6 years"
48444,"2-4 years"
48455,"More than 10 years"
48471,"2-4 years"
48477,"Less than a year"
48478,"4-6 years"
48480,"Less than a year"
48482,"2-4 years"
48488,"2-4 years"
48489,"4-6 years"
48493,"2-4 years"
48495,"6-10 years"
48498,"4-6 years"
48499,"4-6 years"
48503,"6-10 years"
48505,"1-2 years"
48514,"4-6 years"
48515,"More than 10 years"
48536,"Less than a year"
48537,"4-6 years"
48540,"1-2 years"
48541,"2-4 years"
48551,"2-4 years"
48553,"2-4 years"
48557,"Less than a year"
48563,"2-4 years"
48567,"4-6 years"
48585,"6-10 years"
48597,"4-6 years"
48612,"4-6 years"
48615,"6-10 years"
48621,"2-4 years"
48629,"1-2 years"
48638,"4-6 years"
48639,"More than 10 years"
48645,"Less than a year"
48650,"2-4 years"
48652,"6-10 years"
48654,"More than 10 years"
48656,"2-4 years"
48659,"Less than a year"
48661,"6-10 years"
48664,"6-10 years"
48677,"4-6 years"
48683,"4-6 years"
48698,"More than 10 years"
48700,"Less than a year"
48704,"2-4 years"
48713,"6-10 years"
48715,"Less than a year"
48732,"6-10 years"
48740,"1-2 years"
48746,"More than 10 years"
48753,"Less than a year"
48762,"2-4 years"
48781,"More than 10 years"
48791,"6-10 years"
48794,"4-6 years"
48808,"4-6 years"
48810,"4-6 years"
48813,"1-2 years"
48823,"1-2 years"
48828,"More than 10 years"
48830,"More than 10 years"
48832,"Less than a year"
48835,"1-2 years"
48837,"2-4 years"
48842,"2-4 years"
48845,"6-10 years"
48846,"1-2 years"
48851,"2-4 years"
48852,"2-4 years"
48853,"2-4 years"
48854,"6-10 years"
48858,"1-2 years"
48859,"1-2 years"
48866,"4-6 years"
48873,"6-10 years"
48876,"Less than a year"
48879,"2-4 years"
48893,"2-4 years"
48904,"2-4 years"
48906,"6-10 years"
48919,"Less than a year"
48920,"2-4 years"
48926,"Less than a year"
48927,"2-4 years"
48928,"Less than a year"
48929,"4-6 years"
48934,"6-10 years"
48945,"More than 10 years"
48960,"1-2 years"
48962,"2-4 years"
48965,"6-10 years"
48974,"2-4 years"
48975,"4-6 years"
48992,"1-2 years"
48998,"6-10 years"
49000,"2-4 years"
49001,"4-6 years"
49015,"6-10 years"
49018,"4-6 years"
49025,"2-4 years"
49037,"2-4 years"
49050,"Less than a year"
49052,"4-6 years"
49055,"6-10 years"
49063,"1-2 years"
49065,"1-2 years"
49073,"2-4 years"
49078,"6-10 years"
49079,"6-10 years"
49089,"4-6 years"
49093,"2-4 years"
49096,"4-6 years"
49097,"6-10 years"
49102,"6-10 years"
49110,"4-6 years"
49114,"More than 10 years"
49116,"6-10 years"
49117,"Less than a year"
49127,"6-10 years"
49131,"2-4 years"
49140,"6-10 years"
49150,"More than 10 years"
49155,"4-6 years"
49172,"6-10 years"
49175,"4-6 years"
49178,"4-6 years"
49194,"6-10 years"
49195,"6-10 years"
49207,"More than 10 years"
49211,"More than 10 years"
49219,"4-6 years"
49224,"More than 10 years"
49232,"More than 10 years"
49235,"4-6 years"
49238,"2-4 years"
49243,"More than 10 years"
49248,"1-2 years"
49285,"4-6 years"
49288,"6-10 years"
49305,"6-10 years"
49307,"More than 10 years"
49320,"6-10 years"
49331,"2-4 years"
49332,"4-6 years"
49333,"1-2 years"
49334,"More than 10 years"
49338,"1-2 years"
49351,"2-4 years"
49353,"1-2 years"
49354,"6-10 years"
49357,"4-6 years"
49360,"2-4 years"
49380,"4-6 years"
49391,"6-10 years"
49397,"More than 10 years"
49400,"Less than a year"
49402,"1-2 years"
49420,"2-4 years"
